20090519    92111.528401        0.009211  2150108.770784 10000000.000000       -0.000000
20090520   -44586.616095       -0.004459  1752585.186813 10000000.000000       -0.000000
20090521  -158038.346901       -0.015804  1791542.947387 10000000.000000       -0.000000
20090522    20665.650302        0.002067  1858598.141347 10000000.000000       -0.000000
20090525    28876.460275        0.002888  2311264.198382 10000000.000000       -0.000000
20090526    60620.014268        0.006062  1742756.395460 10000000.000000       -0.000000
20090527    19504.904516        0.001950  1652502.223574 10000000.000000       -0.000000
20090601   188459.613298        0.018846  1841271.447401 10000000.000000       -0.000000
20090602    70236.579984        0.007024  1949473.058725 10000000.000000       -0.000000
20090603   109415.868796        0.010942  1792815.920068 10000000.000000       -0.000000
20090604   -15378.502929       -0.001538  1204630.212854 10000000.000000       -0.000000
20090605   -26047.239356       -0.002605  1536604.053037 10000000.000000       -0.000000
20090608    23058.412123        0.002306  1421370.689232 10000000.000000       -0.000000
20090609    71868.064998        0.007187  1379863.853172 10000000.000000       -0.000000
20090610   131906.585580        0.013191  1272717.533533 10000000.000000       -0.000000
20090611   -48019.426144       -0.004802  1537190.339985 10000000.000000       -0.000000
20090612  -223392.022812       -0.022339  1525593.253102 10000000.000000       -0.000000
20090615   154066.235985        0.015407  1275119.454405 10000000.000000       -0.000000
20090616    -2359.396208       -0.000236  1216272.932758 10000000.000000       -0.000000
20090617   141963.437369        0.014196  1139939.629987 10000000.000000       -0.000000
20090618    76854.853899        0.007685  1456434.788513 10000000.000000       -0.000000
20090619    68096.365701        0.006810  1493075.437197 10000000.000000       -0.000000
20090622   -56793.603115       -0.005679  1411486.722582 10000000.000000       -0.000000
20090623   -13833.377246       -0.001383  1621238.254599 10000000.000000       -0.000000
20090624   131568.111299        0.013157  1310555.518590 10000000.000000       -0.000000
20090625     8365.672288        0.000837  1295543.211456 10000000.000000       -0.000000
20090626    60192.047540        0.006019  1716270.312169 10000000.000000       -0.000000
20090629    96819.771966        0.009682  1568751.507824 10000000.000000       -0.000000
20090630   -55279.259562       -0.005528  1830113.159141 10000000.000000       -0.000000
20090701   101552.357959        0.010155  1491395.557203 10000000.000000       -0.000000
20090702   138415.147728        0.013842  1221019.846208 10000000.000000       -0.000000
20090703    89811.577131        0.008981  1552813.950560 10000000.000000       -0.000000
20090706    34185.861247        0.003419  1665642.250464 10000000.000000       -0.000000
20090707    43518.044573        0.004352  1906761.974746 10000000.000000       -0.000000
20090708   123457.007563        0.012346  1703090.573164 10000000.000000       -0.000000
20090709   219016.417476        0.021902  1288811.104636 10000000.000000       -0.000000
20090710    52711.170440        0.005271  1308289.124773 10000000.000000       -0.000000
20090713    94189.199576        0.009419  1439958.970243 10000000.000000       -0.000000
20090714   178851.437379        0.017885  1285888.835567 10000000.000000       -0.000000
20090715   129645.236730        0.012965  1231969.979200 10000000.000000       -0.000000
20090716   -30590.396643       -0.003059  1314797.346248 10000000.000000       -0.000000
20090717    83568.782183        0.008357  1486277.177586 10000000.000000       -0.000000
20090720   191429.668430        0.019143  1431083.339073 10000000.000000       -0.000000
20090721  -217900.015857       -0.021790  1414623.488280 10000000.000000       -0.000000
20090722   153255.948913        0.015326  1447489.598823 10000000.000000       -0.000000
20090723    90224.846856        0.009022  1204157.590278 10000000.000000       -0.000000
20090724   -63287.798174       -0.006329  1425050.162617 10000000.000000       -0.000000
20090727   196536.896817        0.019654  1458471.307094 10000000.000000       -0.000000
20090728   126912.161225        0.012691  1402821.501279 10000000.000000       -0.000000
20090729  -601005.385190       -0.060101  1395907.225581 10000000.000000       -0.000000
20090730    91272.530551        0.009127  1220457.530337 10000000.000000       -0.000000
20090731   314849.168670        0.031485  1392426.383306 10000000.000000       -0.000000
20090803   224431.440333        0.022443  1378150.246300 10000000.000000       -0.000000
20090804   112832.602133        0.011283  1176547.424007 10000000.000000       -0.000000
20090805    55049.586866        0.005505  1238538.758218 10000000.000000       -0.000000
20090806  -104780.793860       -0.010478  1244426.016908 10000000.000000       -0.000000
20090807  -255767.920679       -0.025577  1433695.995658 10000000.000000       -0.000000
20090810    99326.634750        0.009933  1341456.961811 10000000.000000       -0.000000
20090811   103998.707392        0.010400  1524651.484748 10000000.000000       -0.000000
20090812  -464179.899007       -0.046418  1262492.297586 10000000.000000       -0.000000
20090813    40683.010949        0.004068  1679462.791151 10000000.000000       -0.000000
20090814  -461362.437830       -0.046136  1374405.790540 10000000.000000       -0.000000
20090817  -649337.983121       -0.064934  1130896.551188 10000000.000000       -0.000000
20090818   200060.879370        0.020006  1510525.512763 10000000.000000       -0.000000
20090819  -471547.083855       -0.047155  1946955.528483 10000000.000000       -0.000000
20090820   405542.925094        0.040554  1259865.513676 10000000.000000       -0.000000
20090821   323356.568282        0.032336  1543738.765894 10000000.000000       -0.000000
20090824   262312.765030        0.026231  1779406.809295 10000000.000000       -0.000000
20090825  -141786.027534       -0.014179  2343028.910099 10000000.000000       -0.000000
20090826   340043.545482        0.034004  2088941.304218 10000000.000000       -0.000000
20090827   162339.141909        0.016234  1934049.959891 10000000.000000       -0.000000
20090828  -267709.645559       -0.026771  1616572.717081 10000000.000000       -0.000000
20090831  -664252.816207       -0.066425  1961646.238501 10000000.000000       -0.000000
20090901   -12514.471222       -0.001251  2136645.983107 10000000.000000       -0.000000
20090902    65307.340445        0.006531  1297524.928757 10000000.000000       -0.000000
20090903   500010.038943        0.050001  1258239.161563 10000000.000000       -0.000000
20090904   168920.622711        0.016892  1297793.281876 10000000.000000       -0.000000
20090907   130521.636860        0.013052  1503409.855383 10000000.000000       -0.000000
20090908   163824.928846        0.016382  1481800.915851 10000000.000000       -0.000000
20090909    63449.669975        0.006345  1289565.241908 10000000.000000       -0.000000
20090910   -73534.798010       -0.007353  1401922.002720 10000000.000000       -0.000000
20090911   170943.288337        0.017094  1210898.124747 10000000.000000       -0.000000
20090914   264308.351717        0.026431  1311073.313610 10000000.000000       -0.000000
20090915   103212.532787        0.010321  1447241.373271 10000000.000000       -0.000000
20090916    47936.690624        0.004794  1385970.827072 10000000.000000       -0.000000
20090917   255014.546824        0.025501  1458488.540983 10000000.000000       -0.000000
20090918  -301202.879331       -0.030120  1335509.247638 10000000.000000       -0.000000
20090921   166531.788115        0.016653  1496922.873734 10000000.000000       -0.000000
20090922  -193492.435332       -0.019349  1425227.420649 10000000.000000       -0.000000
20090923  -220204.831150       -0.022020  1575717.717134 10000000.000000       -0.000000
20090924   -56454.931242       -0.005645  1186034.080391 10000000.000000       -0.000000
20090925   -40120.180912       -0.004012  1204656.902713 10000000.000000       -0.000000
20090928  -300397.317345       -0.030040  1353809.056674 10000000.000000       -0.000000
20090929  -176414.334174       -0.017641  1297338.452106 10000000.000000       -0.000000
20090930   101056.672534        0.010106  1147902.746424 10000000.000000       -0.000000
20091009   502290.082125        0.050229  1102108.178369 10000000.000000       -0.000000
20091012    85541.029684        0.008554  1306011.807477 10000000.000000       -0.000000
20091013   174073.355707        0.017407  1533716.561336 10000000.000000       -0.000000
20091014   121610.033426        0.012161  1278386.239981 10000000.000000       -0.000000
20091015    68477.314124        0.006848  1206342.921510 10000000.000000       -0.000000
20091016    45364.985825        0.004536  1458606.568005 10000000.000000       -0.000000
20091019   246153.928130        0.024615  1373269.845773 10000000.000000       -0.000000
20091020   173803.961372        0.017380  1353186.337998 10000000.000000       -0.000000
20091021   -59262.011760       -0.005926  1538569.705006 10000000.000000       -0.000000
20091022    36692.616250        0.003669  1579660.900529 10000000.000000       -0.000000
20091023   137170.614788        0.013717  2376010.108862 10000000.000000       -0.000000
20091026    41771.972321        0.004177  2505411.806001 10000000.000000       -0.000000
20091027  -260962.397347       -0.026096  3225878.932662 10000000.000000       -0.000000
20091028   113228.048228        0.011323  2934392.086890 10000000.000000       -0.000000
20091029  -200895.539745       -0.020090  2543686.966393 10000000.000000       -0.000000
20091030   120241.007145        0.012024  2792050.365220 10000000.000000       -0.000000
20091102   317062.434756        0.031706  2317560.278484 10000000.000000       -0.000000
20091103   239977.146930        0.023998  2128747.470699 10000000.000000       -0.000000
20091104    83155.794267        0.008316  1222668.310379 10000000.000000       -0.000000
20091105   117242.252440        0.011724  1232694.727202 10000000.000000       -0.000000
20091106    41180.273926        0.004118  1329579.789892 10000000.000000       -0.000000
20091109    79632.180279        0.007963  1438759.605742 10000000.000000       -0.000000
20091110    25693.783929        0.002569  1374581.433791 10000000.000000       -0.000000
20091111    35018.063773        0.003502  1317708.219614 10000000.000000       -0.000000
20091112    60787.069842        0.006079  1201782.287778 10000000.000000       -0.000000
20091113   151972.306481        0.015197  1402097.254023 10000000.000000       -0.000000
20091116   225533.596492        0.022553  1398816.479693 10000000.000000       -0.000000
20091117    55389.777700        0.005539  1605893.986136 10000000.000000       -0.000000
20091118    50493.262592        0.005049  1432903.791675 10000000.000000       -0.000000
20091119   164326.832026        0.016433  1277813.440430 10000000.000000       -0.000000
20091120   101236.939231        0.010124  1359796.006879 10000000.000000       -0.000000
20091123   184707.421675        0.018471  1474161.454220 10000000.000000       -0.000000
20091124  -499488.246007       -0.049949  1647995.627438 10000000.000000       -0.000000
20091125   360248.614239        0.036025  1508310.450365 10000000.000000       -0.000000
20091126  -402079.505139       -0.040208  1168507.565213 10000000.000000       -0.000000
20091127  -243599.619515       -0.024360  1420195.784853 10000000.000000       -0.000000
20091130   441943.595940        0.044194  1113448.165064 10000000.000000       -0.000000
20091201   293544.579508        0.029354  1121774.107102 10000000.000000       -0.000000
20091202   151354.352941        0.015135   996344.341560 10000000.000000       -0.000000
20091203    97696.492017        0.009770  1245599.525556 10000000.000000       -0.000000
20091204  -219350.403513       -0.021935  1251404.302689 10000000.000000       -0.000000
20091207   178530.523116        0.017853  1400331.292732 10000000.000000       -0.000000
20091208    23648.855219        0.002365  1129675.576197 10000000.000000       -0.000000
20091209  -146603.445619       -0.014660  1070807.423743 10000000.000000       -0.000000
20091210   103520.488049        0.010352  1274532.932310 10000000.000000       -0.000000
20091211    10064.086041        0.001006  1125202.491173 10000000.000000       -0.000000
20091214   -31409.111564       -0.003141  1125825.294073 10000000.000000       -0.000000
20091215    18325.332124        0.001833  1277851.267131 10000000.000000       -0.000000
20091216   -33762.171529       -0.003376  1183347.581644 10000000.000000       -0.000000
20091217  -303383.109529       -0.030338  1195516.066998 10000000.000000       -0.000000
20091218  -334361.177703       -0.033436  1045724.436391 10000000.000000       -0.000000
20091221   135813.570709        0.013581  1309800.953449 10000000.000000       -0.000000
20091222  -269429.417097       -0.026943  1202924.126072 10000000.000000       -0.000000
20091223   176485.045240        0.017649  1348684.895459 10000000.000000       -0.000000
20091224   332014.492405        0.033201  1160433.444983 10000000.000000       -0.000000
20091225    61337.717780        0.006134  1673950.973943 10000000.000000       -0.000000
20091228   153022.938378        0.015302  1533575.618203 10000000.000000       -0.000000
20091229    60453.946611        0.006045  1637290.892808 10000000.000000       -0.000000
20091230   -22768.733288       -0.002277  1298418.144838 10000000.000000       -0.000000
20091231    96289.866079        0.009629  1352922.478185 10000000.000000       -0.000000
20100104    26529.701975        0.002653  1717780.001342 10000000.000000       -0.000000
20100105    98498.614566        0.009850  1693092.676961 10000000.000000       -0.000000
20100106   -27731.864903       -0.002773  1635050.746934 10000000.000000       -0.000000
20100107  -206416.131475       -0.020642  1327007.062133 10000000.000000       -0.000000
20100108    80145.880548        0.008015  1495295.383352 10000000.000000       -0.000000
20100111    47195.475139        0.004720  1561464.869241 10000000.000000       -0.000000
20100112   247261.967947        0.024726  1199558.121935 10000000.000000       -0.000000
20100113   -97050.712708       -0.009705  1236522.372050 10000000.000000       -0.000000
20100114   282105.709631        0.028211  1360393.426194 10000000.000000       -0.000000
20100115   107271.957437        0.010727  1432217.441409 10000000.000000       -0.000000
20100118   153867.709626        0.015387  1730283.967847 10000000.000000       -0.000000
20100119    -2510.973448       -0.000251  1266761.570259 10000000.000000       -0.000000
20100120  -356305.788260       -0.035631  1311287.726884 10000000.000000       -0.000000
20100121    83296.249460        0.008330  1477258.763401 10000000.000000       -0.000000
20100122  -252110.785702       -0.025211  1251671.309372 10000000.000000       -0.000000
20100125  -125231.319349       -0.012523  1754093.919902 10000000.000000       -0.000000
20100126  -374270.623194       -0.037427  1069024.083137 10000000.000000       -0.000000
20100127   -51499.397956       -0.005150   977520.037839 10000000.000000       -0.000000
20100128   102804.101215        0.010280  1054524.239622 10000000.000000       -0.000000
20100129    84373.216546        0.008437  1053487.399542 10000000.000000       -0.000000
20100201  -157804.963505       -0.015780  1144064.079209 10000000.000000       -0.000000
20100202   -52896.518204       -0.005290  1241784.348050 10000000.000000       -0.000000
20100203   158873.720312        0.015887   990084.393286 10000000.000000       -0.000000
20100204    56470.804148        0.005647  1372970.686601 10000000.000000       -0.000000
20100205  -211455.755952       -0.021146  1060141.902949 10000000.000000       -0.000000
20100208    27724.941457        0.002772  1347219.743009 10000000.000000       -0.000000
20100209    34966.853569        0.003497  1426861.521312 10000000.000000       -0.000000
20100210   173292.456818        0.017329  1254535.045953 10000000.000000       -0.000000
20100211     5944.442260        0.000594  1564200.041494 10000000.000000       -0.000000
20100212   125184.420117        0.012518  1337227.192460 10000000.000000       -0.000000
20100222   -14403.878311       -0.001440  1422043.276854 10000000.000000       -0.000000
20100223    57071.286913        0.005707  1433558.863579 10000000.000000       -0.000000
20100224   253598.966266        0.025360  1417204.897928 10000000.000000       -0.000000
20100225   186851.283928        0.018685  1261026.215226 10000000.000000       -0.000000
20100226     7539.299804        0.000754  1657349.872390 10000000.000000       -0.000000
20100301   122923.885652        0.012292  1729276.692311 10000000.000000       -0.000000
20100302    37745.524346        0.003775  1606202.888155 10000000.000000       -0.000000
20100303   124702.301689        0.012470  1792102.762605 10000000.000000       -0.000000
20100304  -307820.337415       -0.030782  1750206.435294 10000000.000000       -0.000000
20100305    37342.623936        0.003734  1788671.869961 10000000.000000       -0.000000
20100308   128826.961009        0.012883  1543029.772247 10000000.000000       -0.000000
20100309    46222.313658        0.004622  1586034.134845 10000000.000000       -0.000000
20100310  -110528.076383       -0.011053  1502661.775599 10000000.000000       -0.000000
20100311   -33896.142244       -0.003390  1306553.543109 10000000.000000       -0.000000
20100312  -115597.693132       -0.011560  1238246.019195 10000000.000000       -0.000000
20100315   -93180.595434       -0.009318  1391474.763493 10000000.000000       -0.000000
20100316    95070.814644        0.009507  1170989.138201 10000000.000000       -0.000000
20100317   261970.054465        0.026197  1157411.779343 10000000.000000       -0.000000
20100318    33386.894566        0.003339  1217169.813197 10000000.000000       -0.000000
20100319    91026.351752        0.009103  1621618.121605 10000000.000000       -0.000000
20100322    58310.001888        0.005831  1521224.230437 10000000.000000       -0.000000
20100323   -39075.952688       -0.003908  1415463.134187 10000000.000000       -0.000000
20100324    64495.676971        0.006450  1697403.286639 10000000.000000       -0.000000
20100325  -108482.012427       -0.010848  1391348.389032 10000000.000000       -0.000000
20100326   132717.892355        0.013272  1564861.693884 10000000.000000       -0.000000
20100329    89847.811990        0.008985  2206757.217956 10000000.000000       -0.000000
20100330    61425.126064        0.006143  2108936.686393 10000000.000000       -0.000000
20100331    44121.629368        0.004412  2080173.467211 10000000.000000       -0.000000
20100401   144841.492941        0.014484  2082949.131634 10000000.000000       -0.000000
20100402    58511.582347        0.005851  1449680.126878 10000000.000000       -0.000000
20100406    65844.055106        0.006584  1876529.167790 10000000.000000       -0.000000
20100407    42444.628316        0.004244  1797791.944606 10000000.000000       -0.000000
20100408     2108.476962        0.000211  1580362.651459 10000000.000000       -0.000000
20100409   156252.080623        0.015625  1926296.560761 10000000.000000       -0.000000
20100412    93162.042827        0.009316  1749071.274564 10000000.000000       -0.000000
20100413  -174751.006732       -0.017475  1944184.821793 10000000.000000       -0.000000
20100414    83625.628726        0.008363  1858562.625374 10000000.000000       -0.000000
20100415  -103987.340921       -0.010399  1469944.429543 10000000.000000       -0.000000
20100416      990.771450        0.000099  2075609.473567 10000000.000000       -0.000000
20100419  -361982.827403       -0.036198  2357294.406540 10000000.000000       -0.000000
20100420   103919.484058        0.010392  1889314.601175 10000000.000000       -0.000000
20100421   285133.259578        0.028513  2278742.721386 10000000.000000       -0.000000
20100422    25966.659107        0.002597  1971768.972952 10000000.000000       -0.000000
20100423   -55635.364187       -0.005564  3442366.915023 10000000.000000       -0.000000
20100426    -7749.793815       -0.000775  3852288.203957 10000000.000000       -0.000000
20100427  -258180.776085       -0.025818  4330548.296859 10000000.000000       -0.000000
20100428   -14438.892876       -0.001444  3225220.117695 10000000.000000       -0.000000
20100429  -244638.371688       -0.024464  3295020.194581 10000000.000000       -0.000000
20100430  -243255.783151       -0.024326  3714290.868888 10000000.000000       -0.000000
20100504   -41155.719136       -0.004116  3186444.868882 10000000.000000       -0.000000
20100505   287167.721483        0.028717  1576414.356146 10000000.000000       -0.000000
20100506  -328204.744219       -0.032820  1547962.788304 10000000.000000       -0.000000
20100507  -171780.002733       -0.017178  1705305.942188 10000000.000000       -0.000000
20100510  -102532.768724       -0.010253  1444019.381925 10000000.000000       -0.000000
20100511  -214702.269305       -0.021470  1814946.682195 10000000.000000       -0.000000
20100512  -178690.145935       -0.017869  1213068.411726 10000000.000000       -0.000000
20100513   250860.073038        0.025086  1645146.991868 10000000.000000       -0.000000
20100514    34120.704460        0.003412  1700457.755561 10000000.000000       -0.000000
20100517  -629947.146217       -0.062995  1977616.628675 10000000.000000       -0.000000
20100518   144491.733135        0.014449  1629524.857203 10000000.000000       -0.000000
20100519     6970.843239        0.000697  2034281.425137 10000000.000000       -0.000000
20100520  -155494.505709       -0.015549  1840256.894479 10000000.000000       -0.000000
20100521   204288.572248        0.020429  1599957.963311 10000000.000000       -0.000000
20100524   459038.576263        0.045904  2012418.858686 10000000.000000       -0.000000
20100525   -70243.185424       -0.007024  1743710.908859 10000000.000000       -0.000000
20100526    45892.299799        0.004589  2031958.958871 10000000.000000       -0.000000
20100527   191984.912418        0.019198  1680092.203530 10000000.000000       -0.000000
20100528    72156.548530        0.007216  1721752.313723 10000000.000000       -0.000000
20100531  -292887.877668       -0.029289  2132384.082781 10000000.000000       -0.000000
20100601  -162389.501503       -0.016239  1604178.686969 10000000.000000       -0.000000
20100602   173555.540771        0.017356  1596089.687530 10000000.000000       -0.000000
20100603   -55455.213981       -0.005546  1346320.051069 10000000.000000       -0.000000
20100604   112415.438638        0.011242  1339605.961268 10000000.000000       -0.000000
20100607    -4715.532786       -0.000472  1642417.998424 10000000.000000       -0.000000
20100608   142328.434902        0.014233  1579959.369926 10000000.000000       -0.000000
20100609   268994.696649        0.026899  1322897.020811 10000000.000000       -0.000000
20100610    19458.753578        0.001946  1298132.379646 10000000.000000       -0.000000
20100611   -15863.940787       -0.001586  1556032.909101 10000000.000000       -0.000000
20100617   -65074.247151       -0.006507  1273347.575677 10000000.000000       -0.000000
20100618  -367835.263695       -0.036784  1646470.545323 10000000.000000       -0.000000
20100621   289321.158637        0.028932  1314667.738487 10000000.000000       -0.000000
20100622    85202.119628        0.008520  1464495.479778 10000000.000000       -0.000000
20100623   -12482.214192       -0.001248  1499556.660957 10000000.000000       -0.000000
20100624    17445.613481        0.001745  1507135.305997 10000000.000000       -0.000000
20100625  -147438.461186       -0.014744  1815614.228151 10000000.000000       -0.000000
20100628  -149357.601345       -0.014936  1810638.743334 10000000.000000       -0.000000
20100629  -569940.593271       -0.056994  1558883.681568 10000000.000000       -0.000000
20100630  -159028.277879       -0.015903  1589180.488821 10000000.000000       -0.000000
20100701  -110277.119414       -0.011028  1597251.608751 10000000.000000       -0.000000
20100702   -39184.190957       -0.003918  1046580.487770 10000000.000000       -0.000000
20100705   -45228.752770       -0.004523  1141424.427356 10000000.000000       -0.000000
20100706   272108.445496        0.027211  1411897.356402 10000000.000000       -0.000000
20100707   128502.509074        0.012850  1554931.854517 10000000.000000       -0.000000
20100708   -12984.636285       -0.001298  1618513.637729 10000000.000000       -0.000000
20100709   298774.965254        0.029877  1116477.170605 10000000.000000       -0.000000
20100712   148384.443823        0.014838  1166435.286701 10000000.000000       -0.000000
20100713  -127186.106278       -0.012719  1382865.616895 10000000.000000       -0.000000
20100714   124286.113488        0.012429  1351683.063172 10000000.000000       -0.000000
20100715  -227852.520417       -0.022785  1461446.056086 10000000.000000       -0.000000
20100716    52398.748924        0.005240  1340939.392450 10000000.000000       -0.000000
20100719   221105.429449        0.022111  1376959.210842 10000000.000000       -0.000000
20100720   297346.339604        0.029735  1487372.897169 10000000.000000       -0.000000
20100721    39644.133285        0.003964  1393777.835573 10000000.000000       -0.000000
20100722   151015.970143        0.015102  1340282.429613 10000000.000000       -0.000000
20100723    35117.843671        0.003512  1494134.793625 10000000.000000       -0.000000
20100726   134978.950500        0.013498  1636853.877572 10000000.000000       -0.000000
20100727    -7244.801337       -0.000724  1629766.212709 10000000.000000       -0.000000
20100728   219857.161842        0.021986  1586375.169589 10000000.000000       -0.000000
20100729    92678.336018        0.009268  1570338.757762 10000000.000000       -0.000000
20100730     2712.924815        0.000271  2063751.562126 10000000.000000       -0.000000
20100802   208448.692154        0.020845  1856747.487668 10000000.000000       -0.000000
20100803  -157604.496364       -0.015760  1408682.685416 10000000.000000       -0.000000
20100804   109148.144035        0.010915  1656178.175482 10000000.000000       -0.000000
20100805    46482.617164        0.004648  1388368.447379 10000000.000000       -0.000000
20100806   199521.703787        0.019952  1594405.365248 10000000.000000       -0.000000
20100809   158133.335856        0.015813  1297578.075835 10000000.000000       -0.000000
20100810  -333379.081462       -0.033338  1500927.541872 10000000.000000       -0.000000
20100811   133257.469271        0.013326  2008299.954532 10000000.000000       -0.000000
